name,title,type,description,plan,dataset_name,dataset_link
adresa_odberu_nazev_casti_obce,adresa_odberu_nazev_casti_obce,string,"Místo, kde se komodita čerpá. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_nazev_ulice,adresa_odberu_nazev_ulice,string,"Místo, kde se komodita čerpá. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_typ_so,adresa_odberu_typ_so,string,"Místo, kde se komodita čerpá. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_cislo_domovni,adresa_odberu_cislo_domovni,string,"Místo, kde se komodita čerpá. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_cislo_orientacni,adresa_odberu_cislo_orientacni,string,"Místo, kde se komodita čerpá. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_znak_cisla_orientacniho,adresa_odberu_znak_cisla_orientacniho,string,"Místo, kde se komodita čerpá. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_psc,adresa_odberu_psc,string,"Místo, kde se komodita čerpá. Poštovní směrovací číslo.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_kod_okresu,adresa_odberu_kod_okresu,string,"Místo, kde se komodita čerpá. Okres - LAU 1 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_nazev_okresu,adresa_odberu_nazev_okresu,string,"Místo, kde se komodita čerpá. Název okresu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_kod_kraje,adresa_odberu_kod_kraje,string,"Místo, kde se komodita čerpá. Kraj - NUTS 3 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_nazev_kraje,adresa_odberu_nazev_kraje,string,"Místo, kde se komodita čerpá. Název kraje.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_budova,adresa_odberu_budova,string,"Místo, kde se komodita čerpá. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_patro,adresa_odberu_patro,string,"Místo, kde se komodita čerpá. Číslo patra nebo jiné označení patra.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_mistnost,adresa_odberu_mistnost,string,"Místo, kde se komodita čerpá. Číslo místnosti nebo jiné označení místnosti.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
adresa_odberu_text,adresa_odberu_text,string,"Místo, kde se komodita čerpá. Celá adresa jako jeden řetězec.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
id_nizez,id_nizez,string,Typ komodity dle číselníku nipez (http://ciselnik.nipez.cz).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
popis,popis,string,Doplnující popis (pokud je potřeba).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
cena_castka,cena_castka,double,Jednotková cena (bez DPH). Částka.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
cena_mena,cena_mena,string,Jednotková cena (bez DPH). Zkratka měny dle ISO 4217.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
merna_jednotka,merna_jednotka,string,Měrná jednotka komodity (litr; m3; kWh; ks;...).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
cena_stanovena_jako,cena_stanovena_jako,string,Průměr za rok/Pevná cena.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
rok_platnosti_ceny,rok_platnosti_ceny,integer,"Rok, pro který je uvedená cena platná.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Jednotkové ceny nakupovaných komodit,/datova-sada:jednotkove-ceny-nakupovanych-komodit
vlastnik_ic,vlastnik_ic,string,Vlastník/Správce knihovny nebo místa. IČ.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
vlastnik_nazev,vlastnik_nazev,string,Vlastník/Správce knihovny nebo místa. Název.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
knihovna_id,knihovna_id,string,"Identifikator knihovny/místa, kde je dílo k dispozici.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_kod_adm,adresa_kod_adm,string,"Adresa místa, kde se kniha nachází. ID adresního místa v Registru územních identifikátorů, adres a nemovitostí.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_kod_obce,adresa_kod_obce,string,"Adresa místa, kde se kniha nachází. Obec - LAU 2 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_obce,adresa_nazev_obce,string,"Adresa místa, kde se kniha nachází. Název obce.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_momc,adresa_nazev_momc,string,"Adresa místa, kde se kniha nachází. Název městského obvodu/městské části, který je vyplněn pouze v případě členěných statutárních měst.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_mop,adresa_nazev_mop,string,"Adresa místa, kde se kniha nachází. Název městského obvodu Prahy, který je vyplněn pouze v případě Hlavního města Prahy.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_kod_casti_obce,adresa_kod_casti_obce,string,"Adresa místa, kde se kniha nachází. Kód části obce vedené v ISÚI.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_casti_obce,adresa_nazev_casti_obce,string,"Adresa místa, kde se kniha nachází. Název části obce, v rámci nadřazené obce, ve které je číslován stavební objekt.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_ulice,adresa_nazev_ulice,string,"Adresa místa, kde se kniha nachází. Název ulice, která je navázána na adresní místo. Může být vyplněn pouze u obcí, které mají zavedenu uliční síť.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_typ_so,adresa_typ_so,string,"Adresa místa, kde se kniha nachází. Typ stavebního objektu, může nabývat hodnot: č.p.- číslo popisné stavebního objektu č.ev.- číslo evidenční stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_cislo_domovni,adresa_cislo_domovni,string,"Adresa místa, kde se kniha nachází. Číslo popisné nebo číslo evidenční, podle rozlišeného typu stavebního objektu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_cislo_orientacni,adresa_cislo_orientacni,string,"Adresa místa, kde se kniha nachází. Číslo orientační, slouží k orientaci v rámci nadřazené ulice.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_znak_cisla_orientacniho,adresa_znak_cisla_orientacniho,string,"Adresa místa, kde se kniha nachází. Znak čísla orientačního, uveden v případě, že je znak k orientačnímu číslu přidělen.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_psc,adresa_psc,string,"Adresa místa, kde se kniha nachází. Poštovní směrovací číslo.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_kod_okresu,adresa_kod_okresu,string,"Adresa místa, kde se kniha nachází. Okres - LAU 1 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_okresu,adresa_nazev_okresu,string,"Adresa místa, kde se kniha nachází. Název okresu.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_kod_kraje,adresa_kod_kraje,string,"Adresa místa, kde se kniha nachází. Kraj - NUTS 3 kód.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_nazev_kraje,adresa_nazev_kraje,string,"Adresa místa, kde se kniha nachází. Název kraje.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_budova,adresa_budova,string,"Adresa místa, kde se kniha nachází. Označení budovy jejím názvem, číslem apod.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_patro,adresa_patro,string,"Adresa místa, kde se kniha nachází. Číslo patra nebo jiné označení patra.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_mistnost,adresa_mistnost,string,"Adresa místa, kde se kniha nachází. Číslo místnosti nebo jiné označení místnosti.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
adresa_text,adresa_text,string,"Adresa místa, kde se kniha nachází. Celá adresa jako jeden řetězec.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
kniha_id,kniha_id,string,Katalogové číslo (id) v knihovně.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
nazev,nazev,string,Název díla.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
typ_dokumentu,typ_dokumentu,string,Typ díla (kniha; kronika; časopis;...).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
zanr,zanr,string,Žánr (sci-fi; cizojazyčná literatura; horor; autobiografie; ...).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
isbn,isbn,string,ISBN (pokud je k dispozici).,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
autor_jmeno,autor_jmeno,string,Autor díla. Jméno.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
autor_prijmeni,autor_prijmeni,string,Autor díla. Příjmení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
autor_tituly_pred,autor_tituly_pred,string,Autor díla. Tituly před jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
autor_tituly_za,autor_tituly_za,string,Autor díla. Tituly za jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
autor_text,autor_text,string,Autor díla. Celé jméno jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
spoluautor_jmeno,spoluautor_jmeno,string,Spoluautor díla. Jméno.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
spoluautor_prijmeni,spoluautor_prijmeni,string,Spoluautor díla. Příjmení.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
spoluautor_tituly_pred,spoluautor_tituly_pred,string,Spoluautor díla. Tituly před jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
spoluautor_tituly_za,spoluautor_tituly_za,string,Spoluautor díla. Tituly za jménem.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
spoluautor_text,spoluautor_text,string,Spoluautor díla. Celé jméno jako jeden řetězec.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
vydano,vydano,integer,Rok vydání.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
nazev_vydavatele,nazev_vydavatele,string,Jméno vydavatele knihy.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
anotace,anotace,string,Anotace  díla.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
pocet_svazku,pocet_svazku,integer,Počet svazků v knihovně.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
moznost_zapujceni,moznost_zapujceni,boolean,Možnost zapůjčení (absenčně/prezenčně). Hodnota '0' znamená 'prezenčně' a hodnota '1' znamená 'absenčně'.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
url,url,URL,Odkaz na dílo v digitální podobě.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Katalog knihovny,/datova-sada:katalog-knihovny
id,id,string,"Inventární nebo pořadové číslo, jedinečné v datové sadě.",https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Nabídka nepotřebného majetku organizačním složkám státu,/datova-sada:nabidka-nepotrebneho-majetku
datum_porizeni,datum_porizeni,date,Datum pořízení majetku nebo datum zařazení do účetní evidence.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Nabídka nepotřebného majetku organizačním složkám státu,/datova-sada:nabidka-nepotrebneho-majetku
nazev,nazev,string,Název položky majetku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Nabídka nepotřebného majetku organizačním složkám státu,/datova-sada:nabidka-nepotrebneho-majetku
popis,popis,string,Popis položky majetku.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Nabídka nepotřebného majetku organizačním složkám státu,/datova-sada:nabidka-nepotrebneho-majetku
mnozstvi,mnozstvi,double,Množství nabízených jednotek.,https://opendata.gov.cz/vzor:vzorovy-publikacni-plan-ministerstva,Nabídka nepotřebného majetku organizačním složkám státu,/datova-sada:nabidka-nepotrebneho-majetku
